,B02,B03,B08,B11,Clase
2073,1338.0,1720.0,4736.0,3117.0,vegetacion
2074,1349.0,1720.0,4892.0,3102.0,vegetacion
2075,1330.0,1750.0,4960.0,3095.0,vegetacion
2076,1326.0,1720.0,4896.0,3104.0,vegetacion
2077,1322.0,1712.0,4816.0,3115.0,vegetacion
2078,1299.0,1696.0,5156.0,3032.0,vegetacion
2079,1314.0,1688.0,5068.0,3058.0,vegetacion
2080,1354.0,1696.0,4864.0,3092.0,vegetacion
2081,1328.0,1728.0,4908.0,3121.0,vegetacion
2082,1354.0,1718.0,4860.0,3138.0,vegetacion
2083,1352.0,1736.0,4688.0,3144.0,vegetacion
2084,1349.0,1726.0,4608.0,3147.0,vegetacion
2085,1350.0,1728.0,4616.0,3142.0,vegetacion
2086,1328.0,1676.0,4720.0,3129.0,vegetacion
2087,1340.0,1690.0,4748.0,3121.0,vegetacion
2088,1326.0,1723.0,4808.0,3127.0,vegetacion
2089,1329.0,1723.0,4800.0,3134.0,vegetacion
2090,1350.0,1718.0,4776.0,3128.0,vegetacion
2091,1346.0,1730.0,4808.0,3112.0,vegetacion
2092,1333.0,1737.0,4908.0,3093.0,vegetacion
2093,1335.0,1736.0,5008.0,3087.0,vegetacion
2094,1333.0,1717.0,4896.0,3103.0,vegetacion
2095,1348.0,1706.0,4772.0,3119.0,vegetacion
2096,1348.0,1701.0,4732.0,3113.0,vegetacion
2097,1306.0,1714.0,5108.0,3053.0,vegetacion
2098,1344.0,1717.0,5048.0,3081.0,vegetacion
2099,1346.0,1714.0,4988.0,3108.0,vegetacion
2100,1317.0,1738.0,5040.0,3131.0,vegetacion
2101,1369.0,1740.0,5000.0,3147.0,vegetacion
2102,1337.0,1712.0,4828.0,3158.0,vegetacion
2103,1335.0,1710.0,4784.0,3163.0,vegetacion
2104,1348.0,1718.0,4704.0,3157.0,vegetacion
2105,1332.0,1681.0,4716.0,3139.0,vegetacion
2106,1349.0,1682.0,4752.0,3125.0,vegetacion
2107,1304.0,1686.0,4824.0,3130.0,vegetacion
2108,1322.0,1706.0,4768.0,3136.0,vegetacion
2109,1326.0,1719.0,4800.0,3123.0,vegetacion
2110,1328.0,1700.0,4776.0,3102.0,vegetacion
2111,1309.0,1706.0,4832.0,3090.0,vegetacion
2112,1312.0,1724.0,4864.0,3094.0,vegetacion
2113,1327.0,1715.0,4868.0,3114.0,vegetacion
2114,1338.0,1722.0,4868.0,3124.0,vegetacion
2115,1345.0,1720.0,4832.0,3104.0,vegetacion
2116,1336.0,1742.0,5140.0,3081.0,vegetacion
2117,1355.0,1758.0,5092.0,3102.0,vegetacion
2118,1338.0,1738.0,5048.0,3121.0,vegetacion
2119,1312.0,1736.0,5044.0,3136.0,vegetacion
2120,1334.0,1726.0,5004.0,3148.0,vegetacion
2121,1338.0,1694.0,4872.0,3158.0,vegetacion
2122,1335.0,1715.0,4840.0,3164.0,vegetacion
2123,1348.0,1706.0,4864.0,3165.0,vegetacion
2124,1350.0,1715.0,4764.0,3157.0,vegetacion
2125,1356.0,1710.0,4828.0,3151.0,vegetacion
2126,1320.0,1679.0,4864.0,3154.0,vegetacion
2127,1320.0,1702.0,4736.0,3148.0,vegetacion
2128,1312.0,1704.0,4724.0,3121.0,vegetacion
2129,1362.0,1712.0,4764.0,3098.0,vegetacion
2130,1345.0,1690.0,4772.0,3100.0,vegetacion
2131,1320.0,1690.0,4792.0,3118.0,vegetacion
2132,1327.0,1696.0,4836.0,3131.0,vegetacion
2133,1344.0,1717.0,4828.0,3123.0,vegetacion
2134,1327.0,1738.0,4824.0,3086.0,vegetacion
2135,1342.0,1723.0,5120.0,3098.0,vegetacion
2136,1338.0,1742.0,5020.0,3109.0,vegetacion
2137,1329.0,1704.0,4984.0,3122.0,vegetacion
2138,1347.0,1710.0,4940.0,3133.0,vegetacion
2139,1334.0,1716.0,4904.0,3140.0,vegetacion
2140,1324.0,1697.0,4820.0,3147.0,vegetacion
2141,1336.0,1709.0,4872.0,3156.0,vegetacion
2142,1343.0,1730.0,5084.0,3165.0,vegetacion
2143,1329.0,1706.0,4816.0,3172.0,vegetacion
2144,1324.0,1706.0,4852.0,3178.0,vegetacion
2145,1338.0,1704.0,4964.0,3180.0,vegetacion
2146,1317.0,1676.0,4788.0,3167.0,vegetacion
2147,1339.0,1702.0,4696.0,3135.0,vegetacion
2148,1362.0,1702.0,4812.0,3111.0,vegetacion
2149,1330.0,1682.0,4820.0,3121.0,vegetacion
2150,1345.0,1720.0,4816.0,3141.0,vegetacion
2151,1338.0,1732.0,4836.0,3142.0,vegetacion
2152,1350.0,1740.0,4836.0,3117.0,vegetacion
2153,1339.0,1740.0,4884.0,3071.0,vegetacion
2154,1320.0,1730.0,4912.0,3032.0,vegetacion
2155,1342.0,1706.0,5072.0,3093.0,vegetacion
2156,1331.0,1723.0,4984.0,3097.0,vegetacion
2157,1339.0,1736.0,4804.0,3107.0,vegetacion
2158,1343.0,1698.0,4808.0,3118.0,vegetacion
2159,1344.0,1712.0,4876.0,3125.0,vegetacion
2160,1345.0,1730.0,4892.0,3132.0,vegetacion
2161,1352.0,1742.0,4920.0,3144.0,vegetacion
2162,1343.0,1725.0,5020.0,3159.0,vegetacion
2163,1339.0,1698.0,4964.0,3171.0,vegetacion
2164,1325.0,1714.0,4948.0,3181.0,vegetacion
2165,1344.0,1744.0,5048.0,3189.0,vegetacion
2166,1351.0,1720.0,4876.0,3186.0,vegetacion
2167,1342.0,1709.0,4740.0,3166.0,vegetacion
2168,1318.0,1692.0,4872.0,3147.0,vegetacion
2169,1327.0,1712.0,4920.0,3145.0,vegetacion
2170,1351.0,1745.0,4888.0,3147.0,vegetacion
2171,1346.0,1735.0,4852.0,3134.0,vegetacion
2172,1342.0,1742.0,4736.0,3106.0,vegetacion
2173,1350.0,1725.0,4732.0,3068.0,vegetacion
2174,1342.0,1738.0,5048.0,3076.0,vegetacion
2175,1326.0,1709.0,5052.0,3079.0,vegetacion
2176,1339.0,1712.0,4860.0,3088.0,vegetacion
2177,1324.0,1702.0,4788.0,3098.0,vegetacion
2178,1347.0,1715.0,4840.0,3106.0,vegetacion
2179,1352.0,1724.0,4920.0,3115.0,vegetacion
2180,1334.0,1730.0,4940.0,3130.0,vegetacion
2181,1332.0,1698.0,4860.0,3146.0,vegetacion
2182,1375.0,1719.0,4884.0,3159.0,vegetacion
2183,1337.0,1714.0,4936.0,3170.0,vegetacion
2184,1328.0,1751.0,5020.0,3182.0,vegetacion
2185,1363.0,1736.0,4904.0,3190.0,vegetacion
2186,1361.0,1747.0,4732.0,3187.0,vegetacion
2187,1356.0,1724.0,4732.0,3175.0,vegetacion
2188,1353.0,1698.0,4852.0,3158.0,vegetacion
2189,1338.0,1726.0,4824.0,3137.0,vegetacion
2190,1357.0,1742.0,4780.0,3114.0,vegetacion
2191,1351.0,1741.0,4792.0,3090.0,vegetacion
2192,1332.0,1714.0,4704.0,3067.0,vegetacion
2193,1338.0,1732.0,4996.0,3066.0,vegetacion
2194,1327.0,1720.0,4928.0,3068.0,vegetacion
2195,1334.0,1704.0,4984.0,3073.0,vegetacion
2196,1340.0,1722.0,4896.0,3081.0,vegetacion
2197,1337.0,1705.0,4864.0,3088.0,vegetacion
2198,1321.0,1700.0,4964.0,3098.0,vegetacion
2199,1319.0,1692.0,5028.0,3112.0,vegetacion
2200,1333.0,1692.0,5140.0,3128.0,vegetacion
2201,1328.0,1725.0,5008.0,3144.0,vegetacion
2202,1327.0,1697.0,4968.0,3157.0,vegetacion
2203,1350.0,1723.0,5040.0,3166.0,vegetacion
2204,1340.0,1732.0,4912.0,3172.0,vegetacion
2205,1345.0,1710.0,4752.0,3174.0,vegetacion
2206,1381.0,1732.0,4652.0,3167.0,vegetacion
2207,1336.0,1703.0,4660.0,3147.0,vegetacion
2208,1346.0,1726.0,4708.0,3119.0,vegetacion
2209,1334.0,1737.0,4760.0,3093.0,vegetacion
2210,1345.0,1733.0,4776.0,3072.0,vegetacion
2211,1322.0,1709.0,4792.0,3057.0,vegetacion
2212,1308.0,1696.0,5060.0,3059.0,vegetacion
2213,1301.0,1704.0,5020.0,3061.0,vegetacion
2214,1334.0,1723.0,4936.0,3063.0,vegetacion
2215,1372.0,1722.0,4816.0,3067.0,vegetacion
2216,1356.0,1714.0,4940.0,3075.0,vegetacion
2217,1334.0,1710.0,5056.0,3085.0,vegetacion
2218,1321.0,1700.0,5160.0,3096.0,vegetacion
2219,1293.0,1692.0,5200.0,3110.0,vegetacion
2220,1303.0,1709.0,5052.0,3128.0,vegetacion
2221,1315.0,1703.0,5072.0,3142.0,vegetacion
2222,1338.0,1710.0,5028.0,3146.0,vegetacion
2223,1340.0,1744.0,4896.0,3146.0,vegetacion
2224,1339.0,1732.0,4696.0,3147.0,vegetacion
2225,1363.0,1755.0,4672.0,3143.0,vegetacion
2226,1340.0,1747.0,4660.0,3128.0,vegetacion
2227,1354.0,1720.0,4700.0,3107.0,vegetacion
2228,1342.0,1700.0,4764.0,3085.0,vegetacion
2229,1342.0,1718.0,4804.0,3064.0,vegetacion
2230,1323.0,1696.0,4856.0,3046.0,vegetacion
2231,1300.0,1714.0,5112.0,3055.0,vegetacion
2232,1324.0,1718.0,5016.0,3053.0,vegetacion
2233,1321.0,1714.0,4892.0,3056.0,vegetacion
2234,1338.0,1712.0,4928.0,3065.0,vegetacion
2235,1330.0,1706.0,5044.0,3077.0,vegetacion
2236,1319.0,1694.0,5196.0,3086.0,vegetacion
2237,1310.0,1700.0,5164.0,3096.0,vegetacion
2238,1327.0,1726.0,4952.0,3109.0,vegetacion
2239,1310.0,1703.0,4972.0,3122.0,vegetacion
2240,1316.0,1698.0,4952.0,3128.0,vegetacion
2241,1334.0,1722.0,4916.0,3130.0,vegetacion
2242,1320.0,1732.0,4828.0,3130.0,vegetacion
2243,1344.0,1736.0,4744.0,3128.0,vegetacion
2244,1344.0,1726.0,4820.0,3121.0,vegetacion
2245,1312.0,1720.0,4820.0,3112.0,vegetacion
2246,1332.0,1733.0,4816.0,3098.0,vegetacion
2247,1351.0,1720.0,4892.0,3076.0,vegetacion
2248,1310.0,1693.0,5024.0,3047.0,vegetacion
2249,1314.0,1697.0,4960.0,3048.0,vegetacion
2250,1324.0,1698.0,4900.0,3057.0,vegetacion
2251,1317.0,1678.0,4876.0,3069.0,vegetacion
2252,1308.0,1702.0,4936.0,3078.0,vegetacion
2253,1316.0,1708.0,4960.0,3085.0,vegetacion
2254,1320.0,1718.0,4848.0,3094.0,vegetacion
2255,1350.0,1684.0,4760.0,3105.0,vegetacion
2256,1315.0,1684.0,4864.0,3115.0,vegetacion
2257,1315.0,1706.0,5028.0,3122.0,vegetacion
2258,1316.0,1723.0,4936.0,3123.0,vegetacion
2259,1332.0,1724.0,4792.0,3123.0,vegetacion
2260,1362.0,1725.0,4836.0,3126.0,vegetacion
2261,1345.0,1728.0,4820.0,3126.0,vegetacion
2262,1321.0,1728.0,4828.0,3116.0,vegetacion
2263,1366.0,1730.0,4908.0,3091.0,vegetacion
2264,1292.0,1684.0,5076.0,3046.0,vegetacion
2265,1332.0,1691.0,5000.0,3043.0,vegetacion
2266,1313.0,1706.0,4892.0,3048.0,vegetacion
2267,1316.0,1672.0,4844.0,3057.0,vegetacion
2268,1298.0,1718.0,4856.0,3066.0,vegetacion
2269,1332.0,1710.0,4884.0,3076.0,vegetacion
2270,1321.0,1705.0,4908.0,3087.0,vegetacion
2271,1370.0,1697.0,4820.0,3099.0,vegetacion
2272,1334.0,1723.0,4972.0,3109.0,vegetacion
2273,1333.0,1716.0,5104.0,3116.0,vegetacion
2274,1318.0,1714.0,5004.0,3119.0,vegetacion
2275,1344.0,1742.0,4824.0,3125.0,vegetacion
2276,1368.0,1734.0,4740.0,3134.0,vegetacion
2277,1330.0,1700.0,4864.0,3138.0,vegetacion
2278,1348.0,1710.0,4956.0,3123.0,vegetacion
2279,1292.0,1674.0,4828.0,3039.0,vegetacion
2280,1296.0,1672.0,4820.0,3040.0,vegetacion
2281,1339.0,1668.0,4844.0,3047.0,vegetacion
2282,1343.0,1708.0,4956.0,3055.0,vegetacion
2283,1320.0,1715.0,4920.0,3066.0,vegetacion
2284,1322.0,1722.0,4936.0,3082.0,vegetacion
2285,1325.0,1709.0,4960.0,3099.0,vegetacion
2286,1302.0,1703.0,5004.0,3112.0,vegetacion
2287,1331.0,1695.0,4948.0,3118.0,vegetacion
2288,1317.0,1695.0,5028.0,3119.0,vegetacion
2289,1352.0,1731.0,4960.0,3121.0,vegetacion
2290,1384.0,1753.0,4964.0,3130.0,vegetacion
2291,1343.0,1730.0,5104.0,3133.0,vegetacion
2292,1296.0,1672.0,4852.0,3046.0,vegetacion
2293,1310.0,1688.0,4936.0,3049.0,vegetacion
2294,1302.0,1698.0,4856.0,3054.0,vegetacion
2295,1317.0,1714.0,4864.0,3071.0,vegetacion
2296,1344.0,1716.0,4964.0,3097.0,vegetacion
2297,1320.0,1716.0,5104.0,3121.0,vegetacion
2298,1316.0,1716.0,5008.0,3131.0,vegetacion
2299,1332.0,1708.0,5048.0,3121.0,vegetacion
2300,1333.0,1708.0,5128.0,3105.0,vegetacion
2301,1279.0,1667.0,4848.0,3040.0,vegetacion
2302,1311.0,1674.0,4936.0,3056.0,vegetacion
2303,1332.0,1684.0,4952.0,3087.0,vegetacion
2304,1345.0,1705.0,4892.0,3120.0,vegetacion
2305,1336.0,1722.0,4976.0,3135.0,vegetacion
2306,1360.0,1717.0,4824.0,3470.0,vegetacion
2307,1422.0,1741.0,4556.0,3481.0,vegetacion
2308,1402.0,1723.0,4448.0,3475.0,vegetacion
2309,1365.0,1720.0,4560.0,3467.0,vegetacion
2310,1355.0,1710.0,4892.0,3501.0,vegetacion
2311,1369.0,1715.0,4940.0,3474.0,vegetacion
2312,1369.0,1744.0,4720.0,3500.0,vegetacion
2313,1395.0,1744.0,4556.0,3540.0,vegetacion
2314,1414.0,1762.0,4564.0,3553.0,vegetacion
2315,1426.0,1752.0,4500.0,3543.0,vegetacion
2316,1434.0,1756.0,4432.0,3525.0,vegetacion
2317,1390.0,1746.0,4368.0,3524.0,vegetacion
2318,1381.0,1727.0,4244.0,3559.0,vegetacion
2319,1389.0,1720.0,4100.0,3632.0,vegetacion
2320,1422.0,1745.0,4416.0,3605.0,vegetacion
2321,1390.0,1774.0,4564.0,3580.0,vegetacion
2322,1409.0,1758.0,4672.0,3569.0,vegetacion
2323,1390.0,1763.0,4388.0,3596.0,vegetacion
2324,1428.0,1772.0,4428.0,3626.0,vegetacion
2325,1460.0,1792.0,4676.0,3623.0,vegetacion
2326,1440.0,1812.0,4800.0,3595.0,vegetacion
2327,1416.0,1818.0,4916.0,3562.0,vegetacion
2328,1403.0,1790.0,4716.0,3545.0,vegetacion
2329,1435.0,1762.0,4248.0,3561.0,vegetacion
2330,1436.0,1736.0,3850.0,3620.0,vegetacion
2331,1455.0,1722.0,3734.0,3717.0,vegetacion
2332,1431.0,1753.0,4128.0,3651.0,vegetacion
2333,1444.0,1820.0,4412.0,3668.0,vegetacion
2334,1470.0,1804.0,4552.0,3683.0,vegetacion
2335,1423.0,1809.0,4508.0,3699.0,vegetacion
2336,1439.0,1764.0,4240.0,3719.0,vegetacion
2337,1467.0,1792.0,4324.0,3719.0,vegetacion
2338,1561.0,1866.0,4560.0,3675.0,vegetacion
2339,1466.0,1856.0,4836.0,3601.0,vegetacion
2340,1428.0,1814.0,5100.0,3521.0,vegetacion
2341,1432.0,1755.0,4528.0,3485.0,vegetacion
2342,1440.0,1744.0,3942.0,3530.0,vegetacion
2343,1411.0,1727.0,3934.0,3624.0,vegetacion
2344,1425.0,1723.0,3862.0,3718.0,vegetacion
2345,1434.0,1734.0,3928.0,3786.0,vegetacion
2346,1472.0,1775.0,3964.0,3682.0,vegetacion
2347,1473.0,1764.0,3934.0,3691.0,vegetacion
2348,1484.0,1802.0,4140.0,3722.0,vegetacion
2349,1469.0,1774.0,4344.0,3766.0,vegetacion
2350,1496.0,1855.0,4368.0,3803.0,vegetacion
2351,1476.0,1783.0,4232.0,3810.0,vegetacion
2352,1436.0,1767.0,4264.0,3773.0,vegetacion
2353,1538.0,1886.0,4336.0,3686.0,vegetacion
2354,1542.0,1866.0,4428.0,3560.0,vegetacion
2355,1464.0,1792.0,4464.0,3428.0,vegetacion
2356,1462.0,1766.0,4104.0,3382.0,vegetacion
2357,1459.0,1742.0,3978.0,3490.0,vegetacion
2358,1419.0,1720.0,4192.0,3646.0,vegetacion
2359,1394.0,1738.0,4090.0,3735.0,vegetacion
2360,1434.0,1728.0,3930.0,3770.0,vegetacion
2361,1492.0,1768.0,3972.0,3785.0,vegetacion
2362,1468.0,1788.0,4132.0,3703.0,vegetacion
2363,1524.0,1830.0,4052.0,3702.0,vegetacion
2364,1513.0,1824.0,4082.0,3718.0,vegetacion
2365,1516.0,1810.0,4046.0,3753.0,vegetacion
2366,1444.0,1794.0,4066.0,3798.0,vegetacion
2367,1546.0,1882.0,4172.0,3828.0,vegetacion
2368,1514.0,1882.0,4196.0,3817.0,vegetacion
2369,1469.0,1810.0,4236.0,3756.0,vegetacion
2370,1510.0,1826.0,4228.0,3644.0,vegetacion
2371,1516.0,1828.0,4200.0,3493.0,vegetacion
2372,1466.0,1774.0,3940.0,3338.0,vegetacion
2373,1414.0,1726.0,3798.0,3305.0,vegetacion
2374,1408.0,1662.0,3766.0,3477.0,vegetacion
2375,1448.0,1754.0,4010.0,3687.0,vegetacion
2376,1472.0,1792.0,4152.0,3763.0,vegetacion
2377,1448.0,1754.0,3964.0,3761.0,vegetacion
2378,1466.0,1736.0,3976.0,3767.0,vegetacion
2379,1443.0,1767.0,4472.0,3694.0,vegetacion
2380,1511.0,1770.0,4140.0,3709.0,vegetacion
2381,1490.0,1833.0,4264.0,3732.0,vegetacion
2382,1550.0,1860.0,4260.0,3763.0,vegetacion
2383,1565.0,1855.0,3944.0,3796.0,vegetacion
2384,1564.0,1890.0,3934.0,3811.0,vegetacion
2385,1552.0,1868.0,4088.0,3787.0,vegetacion
2386,1521.0,1840.0,4256.0,3720.0,vegetacion
2387,1489.0,1848.0,4244.0,3610.0,vegetacion
2388,1454.0,1786.0,4192.0,3471.0,vegetacion
2389,1385.0,1626.0,3504.0,3340.0,vegetacion
2390,1292.0,1508.0,3242.0,3332.0,vegetacion
2391,1417.0,1634.0,3658.0,3521.0,vegetacion
2392,1516.0,1830.0,3798.0,3730.0,vegetacion
2393,1506.0,1795.0,4062.0,3782.0,vegetacion
2394,1437.0,1766.0,4078.0,3757.0,vegetacion
2395,1436.0,1734.0,3902.0,3763.0,vegetacion
2396,1470.0,1766.0,3918.0,3771.0,vegetacion
2397,1434.0,1794.0,4716.0,3686.0,vegetacion
2398,1449.0,1745.0,4344.0,3715.0,vegetacion
2399,1378.0,1714.0,4332.0,3738.0,vegetacion
2400,1542.0,1871.0,4288.0,3761.0,vegetacion
2401,1516.0,1871.0,4060.0,3789.0,vegetacion
2402,1509.0,1816.0,3874.0,3801.0,vegetacion
2403,1550.0,1844.0,3844.0,3778.0,vegetacion
2404,1468.0,1812.0,4084.0,3721.0,vegetacion
2405,1449.0,1778.0,4164.0,3640.0,vegetacion
2406,1448.0,1741.0,3900.0,3552.0,vegetacion
2407,1387.0,1562.0,3120.0,3487.0,vegetacion
2408,1363.0,1556.0,2852.0,3504.0,vegetacion
2409,1480.0,1736.0,3668.0,3633.0,vegetacion
2410,1487.0,1794.0,3874.0,3760.0,vegetacion
2411,1472.0,1754.0,4060.0,3779.0,vegetacion
2412,1447.0,1752.0,4176.0,3756.0,vegetacion
2413,1442.0,1750.0,4082.0,3769.0,vegetacion
2414,1446.0,1774.0,4018.0,3785.0,vegetacion
2415,1438.0,1821.0,4772.0,3689.0,vegetacion
2416,1442.0,1788.0,4500.0,3723.0,vegetacion
2417,1447.0,1768.0,4328.0,3740.0,vegetacion
2418,1505.0,1820.0,4260.0,3755.0,vegetacion
2419,1479.0,1818.0,4184.0,3782.0,vegetacion
2420,1512.0,1834.0,4132.0,3800.0,vegetacion
2421,1503.0,1810.0,4002.0,3786.0,vegetacion
2422,1465.0,1777.0,4112.0,3750.0,vegetacion
2423,1469.0,1786.0,4030.0,3708.0,vegetacion
2424,1503.0,1782.0,3676.0,3679.0,vegetacion
2425,1510.0,1758.0,3430.0,3678.0,vegetacion
2426,1492.0,1792.0,3518.0,3703.0,vegetacion
2427,1470.0,1766.0,3764.0,3745.0,vegetacion
2428,1462.0,1741.0,3836.0,3772.0,vegetacion
2429,1474.0,1740.0,3880.0,3762.0,vegetacion
2430,1444.0,1759.0,3944.0,3755.0,vegetacion
2431,1462.0,1766.0,4072.0,3786.0,vegetacion
2432,1446.0,1780.0,4100.0,3817.0,vegetacion
2433,1413.0,1770.0,4740.0,3706.0,vegetacion
2434,1430.0,1797.0,4664.0,3734.0,vegetacion
2435,1451.0,1799.0,4356.0,3742.0,vegetacion
2436,1467.0,1790.0,4248.0,3749.0,vegetacion
2437,1474.0,1818.0,4144.0,3776.0,vegetacion
2438,1524.0,1868.0,4184.0,3800.0,vegetacion
2439,1538.0,1841.0,4024.0,3798.0,vegetacion
2440,1464.0,1807.0,4124.0,3783.0,vegetacion
2441,1482.0,1791.0,3918.0,3775.0,vegetacion
2442,1534.0,1807.0,3562.0,3779.0,vegetacion
2443,1535.0,1798.0,3358.0,3797.0,vegetacion
2444,1517.0,1773.0,3492.0,3808.0,vegetacion
2445,1524.0,1773.0,3596.0,3796.0,vegetacion
2446,1484.0,1744.0,3636.0,3770.0,vegetacion
2447,1468.0,1732.0,3698.0,3748.0,vegetacion
2448,1442.0,1759.0,3836.0,3757.0,vegetacion
2449,1466.0,1774.0,4050.0,3812.0,vegetacion
2450,1500.0,1780.0,4132.0,3870.0,vegetacion
2451,1379.0,1789.0,4732.0,3725.0,vegetacion
2452,1433.0,1817.0,4864.0,3738.0,vegetacion
2453,1489.0,1808.0,4484.0,3737.0,vegetacion
2454,1478.0,1802.0,4428.0,3742.0,vegetacion
2455,1456.0,1798.0,4356.0,3770.0,vegetacion
2456,1490.0,1804.0,4168.0,3797.0,vegetacion
2457,1544.0,1839.0,4200.0,3800.0,vegetacion
2458,1491.0,1800.0,4054.0,3799.0,vegetacion
2459,1501.0,1764.0,3844.0,3815.0,vegetacion
2460,1524.0,1792.0,3554.0,3838.0,vegetacion
2461,1544.0,1814.0,3426.0,3853.0,vegetacion
2462,1548.0,1791.0,3390.0,3847.0,vegetacion
2463,1547.0,1790.0,3368.0,3814.0,vegetacion
2464,1501.0,1758.0,3552.0,3774.0,vegetacion
2465,1451.0,1738.0,3620.0,3754.0,vegetacion
2466,1459.0,1760.0,3720.0,3777.0,vegetacion
2467,1465.0,1790.0,4052.0,3851.0,vegetacion
2468,1449.0,1781.0,4116.0,3927.0,vegetacion
2469,1430.0,1798.0,4728.0,3729.0,vegetacion
2470,1443.0,1822.0,4692.0,3725.0,vegetacion
2471,1445.0,1840.0,4668.0,3720.0,vegetacion
2472,1432.0,1831.0,4740.0,3731.0,vegetacion
2473,1429.0,1808.0,4548.0,3764.0,vegetacion
2474,1501.0,1800.0,4176.0,3791.0,vegetacion
2475,1514.0,1824.0,4044.0,3786.0,vegetacion
2476,1491.0,1808.0,4084.0,3783.0,vegetacion
2477,1499.0,1785.0,3930.0,3814.0,vegetacion
2478,1511.0,1788.0,3524.0,3857.0,vegetacion
2479,1508.0,1790.0,3308.0,3880.0,vegetacion
2480,1542.0,1814.0,3270.0,3875.0,vegetacion
2481,1560.0,1795.0,3298.0,3841.0,vegetacion
2482,1528.0,1784.0,3488.0,3805.0,vegetacion
2483,1474.0,1759.0,3618.0,3795.0,vegetacion
2484,1454.0,1728.0,3714.0,3827.0,vegetacion
2485,1444.0,1744.0,3898.0,3901.0,vegetacion
2486,1456.0,1784.0,3950.0,3969.0,vegetacion
2487,1443.0,1787.0,4704.0,3714.0,vegetacion
2488,1413.0,1791.0,4564.0,3699.0,vegetacion
2489,1409.0,1789.0,4632.0,3697.0,vegetacion
2490,1436.0,1810.0,4784.0,3717.0,vegetacion
2491,1442.0,1803.0,4584.0,3757.0,vegetacion
2492,1488.0,1785.0,4288.0,3783.0,vegetacion
2493,1471.0,1787.0,4066.0,3769.0,vegetacion
2494,1492.0,1814.0,4108.0,3755.0,vegetacion
2495,1510.0,1842.0,4054.0,3785.0,vegetacion
2496,1543.0,1816.0,3664.0,3839.0,vegetacion
2497,1536.0,1798.0,3282.0,3887.0,vegetacion
2498,1575.0,1808.0,3270.0,3909.0,vegetacion
2499,1590.0,1831.0,3376.0,3894.0,vegetacion
2500,1528.0,1814.0,3464.0,3870.0,vegetacion
2501,1469.0,1752.0,3676.0,3867.0,vegetacion
2502,1458.0,1734.0,3752.0,3894.0,vegetacion
2503,1448.0,1756.0,3780.0,3948.0,vegetacion
2504,1520.0,1814.0,4030.0,3988.0,vegetacion
2505,1429.0,1798.0,4804.0,3683.0,vegetacion
2506,1439.0,1773.0,4588.0,3671.0,vegetacion
2507,1434.0,1768.0,4572.0,3676.0,vegetacion
2508,1436.0,1790.0,4772.0,3705.0,vegetacion
2509,1459.0,1816.0,4656.0,3749.0,vegetacion
2510,1466.0,1790.0,4384.0,3777.0,vegetacion
2511,1449.0,1778.0,4096.0,3761.0,vegetacion
2512,1465.0,1764.0,4012.0,3736.0,vegetacion
2513,1484.0,1813.0,4100.0,3743.0,vegetacion
2514,1516.0,1800.0,3942.0,3792.0,vegetacion
2515,1562.0,1842.0,3554.0,3877.0,vegetacion
2516,1560.0,1834.0,3452.0,3950.0,vegetacion
2517,1568.0,1831.0,3476.0,3969.0,vegetacion
2518,1525.0,1796.0,3636.0,3959.0,vegetacion
2519,1460.0,1756.0,3676.0,3953.0,vegetacion
2520,1460.0,1747.0,3856.0,3959.0,vegetacion
2521,1484.0,1813.0,4156.0,3976.0,vegetacion
2522,1433.0,1777.0,4684.0,3659.0,vegetacion
2523,1410.0,1784.0,4652.0,3670.0,vegetacion
2524,1400.0,1792.0,4616.0,3699.0,vegetacion
2525,1418.0,1812.0,4604.0,3744.0,vegetacion
2526,1432.0,1775.0,4240.0,3773.0,vegetacion
2527,1436.0,1740.0,4030.0,3759.0,vegetacion
2528,1450.0,1742.0,3928.0,3724.0,vegetacion
2529,1455.0,1775.0,4088.0,3701.0,vegetacion
2530,1485.0,1804.0,4164.0,3733.0,vegetacion
2531,1522.0,1788.0,3834.0,3841.0,vegetacion
2532,1573.0,1821.0,3678.0,3956.0,vegetacion
2533,1553.0,1824.0,3796.0,4010.0,vegetacion
2534,1543.0,1854.0,4120.0,4018.0,vegetacion
2535,1539.0,1845.0,4104.0,4012.0,vegetacion
2536,1539.0,1858.0,4156.0,3999.0,vegetacion
2537,1530.0,1867.0,4488.0,3980.0,vegetacion
2538,1388.0,1792.0,4740.0,3683.0,vegetacion
2539,1392.0,1791.0,4512.0,3706.0,vegetacion
2540,1413.0,1780.0,4384.0,3745.0,vegetacion
2541,1485.0,1786.0,3996.0,3772.0,vegetacion
2542,1478.0,1775.0,3996.0,3759.0,vegetacion
2543,1478.0,1778.0,3922.0,3716.0,vegetacion
2544,1451.0,1780.0,4108.0,3672.0,vegetacion
2545,1456.0,1772.0,4412.0,3680.0,vegetacion
2546,1486.0,1804.0,4352.0,3775.0,vegetacion
2547,1566.0,1842.0,4044.0,3895.0,vegetacion
2548,1566.0,1881.0,4124.0,3968.0,vegetacion
2549,1535.0,1861.0,4284.0,3999.0,vegetacion
2550,1554.0,1870.0,4284.0,4008.0,vegetacion
2551,1522.0,1890.0,4380.0,3996.0,vegetacion
2552,1421.0,1798.0,4688.0,3706.0,vegetacion
2553,1438.0,1789.0,4432.0,3726.0,vegetacion
2554,1512.0,1804.0,4164.0,3759.0,vegetacion
