Wavelength (nm),Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,Band 8,Band 9,Reflectance_spct
1600,0.0,0.0,0.0,0.0,0.0,0.960048,0.0,0.0,0.0,0.36402752995491
1601,0.0,0.0,0.0,0.0,0.0,0.961545,0.0,0.0,0.0,0.36460217833519
1602,0.0,0.0,0.0,0.0,0.0,0.959047,0.0,0.0,0.0,0.365291982889175
1603,0.0,0.0,0.0,0.0,0.0,0.956494,0.0,0.0,0.0,0.365921944379807
1604,0.0,0.0,0.0,0.0,0.0,0.953047,0.0,0.0,0.0,0.366473406553268
1605,0.0,0.0,0.0,0.0,0.0,0.94967,0.0,0.0,0.0,0.367250502109528
1606,0.0,0.0,0.0,0.0,0.0,0.951303,0.0,0.0,0.0,0.367754101753235
1607,0.0,0.0,0.0,0.0,0.0,0.952859,0.0,0.0,0.0,0.368275701999664
1608,0.0,0.0,0.0,0.0,0.0,0.950194,0.0,0.0,0.0,0.368838369846344
1609,0.0,0.0,0.0,0.0,0.0,0.947589,0.0,0.0,0.0,0.369464933872223
1610,0.0,0.0,0.0,0.0,0.0,0.947006,0.0,0.0,0.0,0.370250195264816
1611,0.0,0.0,0.0,0.0,0.0,0.946432,0.0,0.0,0.0,0.370987713336945
1612,0.0,0.0,0.0,0.0,0.0,0.946175,0.0,0.0,0.0,0.371597647666931
1613,0.0,0.0,0.0,0.0,0.0,0.945872,0.0,0.0,0.0,0.372156947851181
1614,0.0,0.0,0.0,0.0,0.0,0.944351,0.0,0.0,0.0,0.372627228498459
1615,0.0,0.0,0.0,0.0,0.0,0.942525,0.0,0.0,0.0,0.373078674077988
1616,0.0,0.0,0.0,0.0,0.0,0.934552,0.0,0.0,0.0,0.373544812202454
1617,0.0,0.0,0.0,0.0,0.0,0.926605,0.0,0.0,0.0,0.374322533607483
1618,0.0,0.0,0.0,0.0,0.0,0.924648,0.0,0.0,0.0,0.374954223632813
1619,0.0,0.0,0.0,0.0,0.0,0.922756,0.0,0.0,0.0,0.375395834445953
1620,0.0,0.0,0.0,0.0,0.0,0.922061,0.0,0.0,0.0,0.375910967588425
1621,0.0,0.0,0.0,0.0,0.0,0.921383,0.0,0.0,0.0,0.376445293426514
1622,0.0,0.0,0.0,0.0,0.0,0.922828,0.0,0.0,0.0,0.376955449581146
1623,0.0,0.0,0.0,0.0,0.0,0.924259,0.0,0.0,0.0,0.377470076084137
1624,0.0,0.0,0.0,0.0,0.0,0.923953,0.0,0.0,0.0,0.378069311380386
1625,0.0,0.0,0.0,0.0,0.0,0.923683,0.0,0.0,0.0,0.378628700971603
1626,0.0,0.0,0.0,0.0,0.0,0.925059,0.0,0.0,0.0,0.379033595323563
1627,0.0,0.0,0.0,0.0,0.0,0.926413,0.0,0.0,0.0,0.379510879516602
1628,0.0,0.0,0.0,0.0,0.0,0.92686,0.0,0.0,0.0,0.380050122737885
1629,0.0,0.0,0.0,0.0,0.0,0.927163,0.0,0.0,0.0,0.38058015704155
1630,0.0,0.0,0.0,0.0,0.0,0.922953,0.0,0.0,0.0,0.38100653886795
1631,0.0,0.0,0.0,0.0,0.0,0.918685,0.0,0.0,0.0,0.381408601999283
1632,0.0,0.0,0.0,0.0,0.0,0.913009,0.0,0.0,0.0,0.381809294223785
1633,0.0,0.0,0.0,0.0,0.0,0.907252,0.0,0.0,0.0,0.382256120443344
1634,0.0,0.0,0.0,0.0,0.0,0.899817,0.0,0.0,0.0,0.382751822471619
1635,0.0,0.0,0.0,0.0,0.0,0.89183,0.0,0.0,0.0,0.383285790681839
1636,0.0,0.0,0.0,0.0,0.0,0.87337,0.0,0.0,0.0,0.383843094110489
1637,0.0,0.0,0.0,0.0,0.0,0.854065,0.0,0.0,0.0,0.384274899959564
1638,0.0,0.0,0.0,0.0,0.0,0.821155,0.0,0.0,0.0,0.384584605693817
1639,0.0,0.0,0.0,0.0,0.0,0.788248,0.0,0.0,0.0,0.384911119937897
1640,0.0,0.0,0.0,0.0,0.0,0.75477,0.0,0.0,0.0,0.38516241312027
1641,0.0,0.0,0.0,0.0,0.0,0.721282,0.0,0.0,0.0,0.385493755340576
1642,0.0,0.0,0.0,0.0,0.0,0.676683,0.0,0.0,0.0,0.385985404253006
1643,0.0,0.0,0.0,0.0,0.0,0.631645,0.0,0.0,0.0,0.386353641748428
1644,0.0,0.0,0.0,0.0,0.0,0.578787,0.0,0.0,0.0,0.386693060398102
1645,0.0,0.0,0.0,0.0,0.0,0.525681,0.0,0.0,0.0,0.387139290571213
1646,0.0,0.0,0.0,0.0,0.0,0.47356,0.0,0.0,0.0,0.387351244688034
1647,0.0,0.0,0.0,0.0,0.0,0.42147,0.0,0.0,0.0,0.387528479099274
1648,0.0,0.0,0.0,0.0,0.0,0.375648,0.0,0.0,0.0,0.387775242328644
1649,0.0,0.0,0.0,0.0,0.0,0.329939,0.0,0.0,0.0,0.387898236513138
1650,0.0,0.0,0.0,0.0,0.0,0.291359,0.0,0.0,0.0,0.388166546821594
1651,0.0,0.0,0.0,0.0,0.0,0.252894,0.0,0.0,0.0,0.388562083244324
1652,0.0,0.0,0.0,0.0,0.0,0.220261,0.0,0.0,0.0,0.388771861791611
1653,0.0,0.0,0.0,0.0,0.0,0.187803,0.0,0.0,0.0,0.388909488916397
1654,0.0,0.0,0.0,0.0,0.0,0.163127,0.0,0.0,0.0,0.388863563537598
1655,0.0,0.0,0.0,0.0,0.0,0.138642,0.0,0.0,0.0,0.38892936706543
1656,0.0,0.0,0.0,0.0,0.0,0.12015,0.0,0.0,0.0,0.389059364795685
1657,0.0,0.0,0.0,0.0,0.0,0.101893,0.0,0.0,0.0,0.389091640710831
1658,0.0,0.0,0.0,0.0,0.0,0.089024,0.0,0.0,0.0,0.389192491769791
1659,0.0,0.0,0.0,0.0,0.0,0.076166,0.0,0.0,0.0,0.389299094676971
1660,0.0,0.0,0.0,0.0,0.0,0.065732,0.0,0.0,0.0,0.389398723840714
1661,0.0,0.0,0.0,0.0,0.0,0.055352,0.0,0.0,0.0,0.389428645372391
1662,0.0,0.0,0.0,0.0,0.0,0.047864,0.0,0.0,0.0,0.389405906200409
1663,0.0,0.0,0.0,0.0,0.0,0.040434,0.0,0.0,0.0,0.389324247837067
1664,0.0,0.0,0.0,0.0,0.0,0.035171,0.0,0.0,0.0,0.38906130194664
1665,0.0,0.0,0.0,0.0,0.0,0.029952,0.0,0.0,0.0,0.388965576887131
1666,0.0,0.0,0.0,0.0,0.0,0.02589,0.0,0.0,0.0,0.388949692249298
1667,0.0,0.0,0.0,0.0,0.0,0.021831,0.0,0.0,0.0,0.388939529657364
1668,0.0,0.0,0.0,0.0,0.0,0.019029,0.0,0.0,0.0,0.389007419347763
1669,0.0,0.0,0.0,0.0,0.0,0.016248,0.0,0.0,0.0,0.389078706502914
1670,0.0,0.0,0.0,0.0,0.0,0.014303,0.0,0.0,0.0,0.389161348342896
1671,0.0,0.0,0.0,0.0,0.0,0.012372,0.0,0.0,0.0,0.389127165079117
1672,0.0,0.0,0.0,0.0,0.0,0.010989,0.0,0.0,0.0,0.389124035835266
1673,0.0,0.0,0.0,0.0,0.0,0.009606,0.0,0.0,0.0,0.389067053794861
1674,0.0,0.0,0.0,0.0,0.0,0.008459,0.0,0.0,0.0,0.388868272304535
1675,0.0,0.0,0.0,0.0,0.0,0.007319,0.0,0.0,0.0,0.388742685317993
1676,0.0,0.0,0.0,0.0,0.0,0.006421,0.0,0.0,0.0,0.38869521021843
1677,0.0,0.0,0.0,0.0,0.0,0.005528,0.0,0.0,0.0,0.38859561085701
1678,0.0,0.0,0.0,0.0,0.0,0.004898,0.0,0.0,0.0,0.388441115617752
1679,0.0,0.0,0.0,0.0,0.0,0.004271,0.0,0.0,0.0,0.388276368379593
1680,0.0,0.0,0.0,0.0,0.0,0.003772,0.0,0.0,0.0,0.388012021780014
1681,0.0,0.0,0.0,0.0,0.0,0.003277,0.0,0.0,0.0,0.387912839651108
1682,0.0,0.0,0.0,0.0,0.0,0.002881,0.0,0.0,0.0,0.387977540493011
1683,0.0,0.0,0.0,0.0,0.0,0.002488,0.0,0.0,0.0,0.387922376394272
1684,0.0,0.0,0.0,0.0,0.0,0.002172,0.0,0.0,0.0,0.38789027929306
1685,0.0,0.0,0.0,0.0,0.0,0.001859,0.0,0.0,0.0,0.387714952230453
1686,0.0,0.0,0.0,0.0,0.0,0.001613,0.0,0.0,0.0,0.387587159872055
1687,0.0,0.0,0.0,0.0,0.0,0.001369,0.0,0.0,0.0,0.387598931789398
1688,0.0,0.0,0.0,0.0,0.0,0.00115,0.0,0.0,0.0,0.387418121099472
1689,0.0,0.0,0.0,0.0,0.0,0.000932,0.0,0.0,0.0,0.387150138616562
1690,0.0,0.0,0.0,0.0,0.0,0.000758,0.0,0.0,0.0,0.386910289525986
1691,0.0,0.0,0.0,0.0,0.0,0.000585,0.0,0.0,0.0,0.386845737695694
1692,0.0,0.0,0.0,0.0,0.0,0.000466,0.0,0.0,0.0,0.386786818504334
1693,0.0,0.0,0.0,0.0,0.0,0.000348,0.0,0.0,0.0,0.386832863092422
1694,0.0,0.0,0.0,0.0,0.0,0.000249,0.0,0.0,0.0,0.386843770742416
1695,0.0,0.0,0.0,0.0,0.0,0.000151,0.0,0.0,0.0,0.386640518903732
1696,0.0,0.0,0.0,0.0,0.0,6.7e-05,0.0,0.0,0.0,0.386577039957047
1697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386458784341812
1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386441797018051
1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386394172906876
1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386239677667618
1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386040419340134
1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385925829410553
1703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386002749204636
1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385905414819717
1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385655790567398
1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385434359312058
1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385355204343796
1708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385432541370392
1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385591566562653
1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385361939668655
1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38506555557251
1712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384842902421951
1713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384557127952576
1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384309858083725
1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384110152721405
1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383862555027008
1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383601814508438
1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383426487445831
1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383135050535202
1720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382828921079636
1721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382408499717712
1722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382200509309769
1723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382178068161011
1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381998270750046
1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381759941577911
1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381710529327393
1727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381825298070908
1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381929099559784
1729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382037431001663
1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38217431306839
1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382435768842697
1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382636696100235
1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383146494626999
1734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383416622877121
1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383521884679794
1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383841931819916
1737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384456515312195
1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384914249181747
1739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385265499353409
1740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385613173246384
1741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385790079832077
1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385827839374542
1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.385949492454529
1744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386272013187408
1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386459141969681
1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386807501316071
1747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387015163898468
1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38708022236824
1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387139648199081
1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387137681245804
1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387221246957779
1752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387261092662811
1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387278169393539
1754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387437283992767
1755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387497276067734
1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387448787689209
1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387389898300171
1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387196928262711
1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387145668268204
1760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387441366910934
1761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387555778026581
1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387424796819687
1763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387474983930588
1764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387440800666809
1765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387534379959106
1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387714356184006
1767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387857615947723
1768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388176262378693
1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388306140899658
1770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388307064771652
1771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388513505458832
1772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388569235801697
1773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388835281133652
1774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389221280813217
1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3893883228302
1776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389587581157684
1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389795064926147
1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389907658100128
1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389689207077026
1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389793336391449
1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390009641647339
1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39014333486557
1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390620350837708
1784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390835970640183
1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391025364398956
1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389967828989029
1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391104638576508
1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391537874937058
1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391827285289764
1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392321944236755
1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392026305198669
1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392625987529755
1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393296808004379
1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393750339746475
1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394139736890793
1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394890695810318
1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395232349634171
1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394503861665726
1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394562721252441
1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396218240261078
1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395985752344131
1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394725739955902
1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394318342208862
1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393950372934341
1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391059786081314
1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393641620874405
1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393299400806427
1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395703226327896
1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39225971698761
1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392147272825241
1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391738831996918
1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390717923641205
1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391244441270828
1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397762417793274
1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399071544408798
1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39861062169075
1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405161708593369
1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412549793720245
1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415069282054901
1820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404589504003525
1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.402375459671021
1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396127581596375
1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389053732156754
1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38598644733429
1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387195706367493
1826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395706236362457
1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420486211776733
1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422877103090286
1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412700146436691
1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414837658405304
1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.433151721954346
1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404611140489578
1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430014967918396
1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372379332780838
1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37743005156517
1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40682390332222
1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375293016433716
1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370800197124481
1839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301733911037445
1840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336335629224777
1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419520437717438
1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407245844602585
1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405636817216873
1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391156524419785
1845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.401331931352615
1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.421064138412476
1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392220020294189
1848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371144086122513
1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.438780456781387
1850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453928202390671
1851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428689152002335
1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398714691400528
1853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427641838788986
1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271450787782669
1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327354490756989
1856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.470708131790161
1857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.534848093986511
1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537964701652527
1859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552804887294769
1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462960302829742
1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366175979375839
1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348233103752136
1863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332314848899841
1864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352759659290314
1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394265204668045
1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388377368450165
1867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439964920282364
1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367880195379257
1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389657974243164
1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468364983797073
1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478835016489029
1872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342340439558029
1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31576269865036
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379973083734512
1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405410766601563
1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409884691238403
1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374078422784805
1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382857978343964
1879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459796041250229
1880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419881075620651
1881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398470520973206
1882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376161217689514
1883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371911317110062
1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364821910858154
1885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369335293769836
1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382846772670746
1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38273012638092
1888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376609891653061
1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359914124011993
1890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340189576148987
1891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329418569803238
1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325268030166626
1893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309454023838043
